-76.4958,-45.1202,837.949, 0,-0,0
163.253,-17.19,827.458, 0.129634,0.0543669,0.000947549
139.148,-18.4986,827.703, 0.106291,0.0710596,-0.0142185
130.818,-48.9668,829.252, 0.069084,0.0722079,-0.0453973
19.8878,-24.9916,830.599, 0.0720182,0.0840734,0.0202934
-23.4375,-26.7675,832.096, 0.11689,0.0607819,0.0505712
32.2661,-54.2234,831.052, 0.0779098,0.0839586,-0.0202952
-31.0093,-57.372,832.794, 0.068492,0.0703823,-0.0385908
158.198,-47.6183,828.57, 0.0473227,0.0654836,-0.0221784
